"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
193,1373043884000,1373044077000,531,"Forsyth St & Broome St",40.71893904,-73.99266288,312,"Allen St & E Houston St",40.722055,-73.98911100000001,19446,"Subscriber",1979,2
561,1373045390000,1373045951000,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,524,"W 43 St & 6 Ave",40.75527307,-73.98316936,18709,"Customer",,0
7881,1373046655000,1373054536000,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,482,"W 15 St & 7 Ave",40.73935542,-73.99931783000001,19602,"Customer",,0
878,1373048117000,1373048995000,251,"Mott St & Prince St",40.72317958,-73.99480012000001,472,"E 32 St & Park Ave",40.7457121,-73.98194829,17303,"Subscriber",1985,2
144,1373048781000,1373048925000,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,290,"2 Ave & E 58 St",40.76020258,-73.96478473,16425,"Subscriber",1972,1
2218,1373052353000,1373054571000,261,"Johnson St & Gold St",40.69474881,-73.98362464,261,"Johnson St & Gold St",40.69474881,-73.98362464,16359,"Subscriber",1984,1
211,1373053378000,1373053589000,391,"Clark St & Henry St",40.69760127,-73.99344559000001,3002,"South End Ave & Liberty St",40.711512,-74.015756,14944,"Subscriber",1987,1
430,1373053934000,1373054364000,504,"1 Ave & E 15 St",40.732218530000004,-73.98165557,345,"W 13 St & 6 Ave",40.73649403,-73.99704374000001,17713,"Subscriber",1977,1
713,1373054346000,1373055059000,504,"1 Ave & E 15 St",40.732218530000004,-73.98165557,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,17591,"Subscriber",1983,1
948,1373056668000,1373057616000,497,"E 17 St & Broadway",40.73704984,-73.99009296,251,"Mott St & Prince St",40.72317958,-73.99480012000001,17513,"Customer",,0
371,1373056724000,1373057095000,528,"2 Ave & E 31 St",40.74290902,-73.97706058,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,19416,"Subscriber",1976,1
1453,1373056925000,1373058378000,217,"Old Fulton St",40.70277159,-73.99383605,414,"Pearl St & Anchorage Pl",40.70281858,-73.98765762000001,16640,"Customer",,0
804,1373057788000,1373058592000,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,474,"5 Ave & E 29 St",40.745167699999996,-73.98683077,18867,"Customer",,0
1209,1373058792000,1373060001000,328,"Watts St & Greenwich St",40.72405549,-74.00965965,304,"Broadway & Battery Pl",40.70463334,-74.01361706,18142,"Customer",,0
774,1373060473000,1373061247000,367,"E 53 St & Lexington Ave",40.75828065,-73.97069431,422,"W 59 St & 10 Ave",40.770513,-73.988038,14761,"Subscriber",1967,1
833,1373061312000,1373062145000,531,"Forsyth St & Broome St",40.71893904,-73.99266288,445,"E 10 St & Avenue A",40.72740794,-73.98142006,19262,"Customer",,0
613,1373062274000,1373062887000,463,"9 Ave & W 16 St",40.74206539,-74.00443172,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,16542,"Subscriber",1971,1
416,1373062361000,1373062777000,2008,"Little West St & 1 Pl",40.70569254,-74.01677685,335,"Washington Pl & Broadway",40.72903917,-73.99404649,15074,"Subscriber",1985,1
1903,1373063781000,1373065684000,499,"Broadway & W 60 St",40.76915505,-73.98191841,267,"Broadway & W 36 St",40.75097711,-73.98765428,20263,"Customer",,0
1791,1373063894000,1373065685000,285,"Broadway & E 14 St",40.73454567,-73.99074142,263,"Elizabeth St & Hester St",40.717290000000006,-73.996375,18921,"Subscriber",1970,1
416,1373065384000,1373065800000,359,"E 47 St & Park Ave",40.75510267,-73.97498696,160,"E 37 St & Lexington Ave",40.748238,-73.978311,18825,"Subscriber",1985,1
184,1373066123000,1373066307000,247,"Perry St & Bleecker St",40.73535398,-74.00483091,146,"Hudson St & Reade St",40.71625008,-74.00910590000001,18785,"Subscriber",1969,1
1210,1373067330000,1373068540000,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,426,"West St & Chambers St",40.71754834,-74.01322069,17725,"Subscriber",1983,1
1011,1373067735000,1373068746000,440,"E 45 St & 3 Ave",40.75255434,-73.97282625,499,"Broadway & W 60 St",40.76915505,-73.98191841,19727,"Customer",,0
1112,1373068265000,1373069377000,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,504,"1 Ave & E 15 St",40.732218530000004,-73.98165557,18502,"Customer",,0
721,1373069430000,1373070151000,433,"E 13 St & Avenue A",40.72955361,-73.98057249,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,15366,"Subscriber",1970,1
2336,1373069701000,1373072037000,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,499,"Broadway & W 60 St",40.76915505,-73.98191841,17733,"Customer",,0
973,1373069918000,1373070891000,259,"South St & Whitehall St",40.70122128,-74.01234218,224,"Spruce St & Nassau St",40.71146364,-74.00552427000001,20612,"Subscriber",1984,2
520,1373070597000,1373071117000,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,18833,"Customer",,0
742,1373070903000,1373071645000,524,"W 43 St & 6 Ave",40.75527307,-73.98316936,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,19361,"Subscriber",1983,1
1023,1373071058000,1373072081000,147,"Greenwich St & Warren St",40.71542197,-74.01121978,79,"Franklin St & W Broadway",40.71911552,-74.00666661,20208,"Customer",,0
237,1373071389000,1373071626000,401,"Allen St & Rivington St",40.72019576,-73.98997825000001,295,"Pike St & E Broadway",40.71406667,-73.99293911000001,18632,"Subscriber",1982,1
1096,1373072688000,1373073784000,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,17178,"Customer",,0
576,1373074653000,1373075229000,458,"11 Ave & W 27 St",40.751396,-74.005226,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,19818,"Customer",,0
935,1373076152000,1373077087000,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,276,"Duane St & Greenwich St",40.71748752,-74.0104554,18379,"Subscriber",1982,2
976,1373077168000,1373078144000,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,15986,"Customer",,0
1146,1373081608000,1373082754000,315,"South St & Gouverneur Ln",40.70355377,-74.00670227,427,"State St",40.70251526,-74.01427023000001,15046,"Customer",,0
939,1373082487000,1373083426000,377,"6 Ave & Canal St",40.72243797,-74.00566443,426,"West St & Chambers St",40.71754834,-74.01322069,15698,"Customer",,0
736,1373083724000,1373084460000,335,"Washington Pl & Broadway",40.72903917,-73.99404649,412,"Forsyth St & Canal St",40.7158155,-73.99422366,19111,"Customer",,0
1388,1373086365000,1373087753000,486,"Broadway & W 29 St",40.7462009,-73.98855723,401,"Allen St & Rivington St",40.72019576,-73.98997825000001,15330,"Subscriber",1982,1
340,1373086948000,1373087288000,438,"St Marks Pl & 1 Ave",40.727791260000004,-73.98564945,301,"E 2 St & Avenue B",40.72217444,-73.98368779,14905,"Subscriber",1983,1
411,1373088210000,1373088621000,432,"E 7 St & Avenue A",40.72621788,-73.98379855,432,"E 7 St & Avenue A",40.72621788,-73.98379855,16896,"Customer",,0
718,1373090924000,1373091642000,271,"Ashland Pl & Hanson Pl",40.68528172,-73.97805813000001,241,"DeKalb Ave & S Portland Ave",40.68981035,-73.97493121000001,19687,"Customer",,0
242,1373091468000,1373091710000,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,18972,"Customer",,0
563,1373096304000,1373096867000,257,"Lispenard St & Broadway",40.71939226,-74.00247214,304,"Broadway & Battery Pl",40.70463334,-74.01361706,20014,"Subscriber",1974,2
407,1373096606000,1373097013000,480,"W 53 St & 10 Ave",40.76669671,-73.99061728,173,"Broadway & W 49 St",40.76064679,-73.98442659,16606,"Subscriber",1986,1
345,1373098305000,1373098650000,490,"8 Ave & W 33 St",40.751551,-73.993934,515,"W 43 St & 10 Ave",40.76009437,-73.99461843,18821,"Subscriber",1983,1
1449,1373099077000,1373100526000,473,"Rivington St & Chrystie St",40.72110063,-73.9919254,385,"E 55 St & 2 Ave",40.757973220000004,-73.96603308,17128,"Customer",,0
864,1373105054000,1373105918000,422,"W 59 St & 10 Ave",40.770513,-73.988038,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,16644,"Subscriber",1989,1
1323,1373122132000,1373123455000,301,"E 2 St & Avenue B",40.72217444,-73.98368779,259,"South St & Whitehall St",40.70122128,-74.01234218,18173,"Subscriber",1959,2
639,1373126227000,1373126866000,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,442,"W 27 St & 7 Ave",40.746646999999996,-73.993915,18041,"Customer",,0
3128,1373128299000,1373131427000,82,"St James Pl & Pearl St",40.71117416,-74.00016545,2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,19000,"Customer",,0
687,1373131552000,1373132239000,254,"W 11 St & 6 Ave",40.73532427,-73.99800419,317,"E 6 St & Avenue B",40.72453734,-73.98185424,19482,"Subscriber",1985,1
1241,1373133722000,1373134963000,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,456,"E 53 St & Madison Ave",40.7597108,-73.97402311,15024,"Customer",,0
409,1373134009000,1373134418000,478,"11 Ave & W 41 St",40.76030096,-73.99884222,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,19316,"Subscriber",1989,1
2876,1373134020000,1373136896000,152,"Warren St & Church St",40.71473993,-74.00910627,395,"Bond St & Schermerhorn St",40.68807003,-73.98410637,16342,"Customer",,0
1631,1373136513000,1373138144000,127,"Barrow St & Hudson St",40.73172428,-74.00674436,447,"8 Ave & W 52 St",40.76370739,-73.98516149999999,16851,"Customer",,0
1462,1373136809000,1373138271000,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,152,"Warren St & Church St",40.71473993,-74.00910627,19794,"Customer",,0
329,1373138923000,1373139252000,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,404,"9 Ave & W 14 St",40.740582599999996,-74.00550867,19745,"Subscriber",1989,1
1910,1373139756000,1373141666000,423,"W 54 St & 9 Ave",40.76584941,-73.98690506,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,17803,"Subscriber",1987,1
288,1373140287000,1373140575000,472,"E 32 St & Park Ave",40.7457121,-73.98194829,160,"E 37 St & Lexington Ave",40.748238,-73.97831099999999,20208,"Customer",,0
2054,1373141064000,1373143118000,379,"W 31 St & 7 Ave",40.749156,-73.9916,346,"Bank St & Hudson St",40.73652889,-74.00618026000001,17975,"Subscriber",1985,2
1403,1373145962000,1373147365000,405,"Washington St & Gansevoort St",40.739323,-74.008119,2004,"6 Ave & Broome St",40.724399,-74.00470399999999,17947,"Customer",,0
1546,1373146296000,1373147842000,120,"Lexington Ave & Classon Ave",40.68676793,-73.95928168,274,"Lafayette Ave & Fort Greene Pl",40.68691865,-73.976682,17694,"Subscriber",1983,1
1823,1373147557000,1373149380000,422,"W 59 St & 10 Ave",40.770513,-73.988038,458,"11 Ave & W 27 St",40.751396,-74.005226,18343,"Customer",,0
1002,1373148286000,1373149288000,497,"E 17 St & Broadway",40.73704984,-73.99009296,285,"Broadway & E 14 St",40.73454567,-73.99074142,15844,"Subscriber",1976,1
898,1373148720000,1373149618000,408,"Market St & Cherry St",40.71076228,-73.99400398,459,"W 20 St & 11 Ave",40.746745,-74.007756,16813,"Subscriber",1971,1
553,1373149203000,1373149756000,253,"W 13 St & 5 Ave",40.73543934,-73.99453948,375,"Mercer St & Bleecker St",40.72679454,-73.99695094,18763,"Subscriber",1966,2
960,1373149269000,1373150229000,434,"9 Ave & W 18 St",40.74317449,-74.00366443,486,"Broadway & W 29 St",40.7462009,-73.98855723,19070,"Customer",,0
953,1373150109000,1373151062000,419,"Carlton Ave & Park Ave",40.69580705,-73.97355569,497,"E 17 St & Broadway",40.73704984,-73.99009296,17371,"Customer",,0
952,1373150712000,1373151664000,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,2004,"6 Ave & Broome St",40.724399,-74.00470399999999,18019,"Customer",,0
161,1373152123000,1373152284000,473,"Rivington St & Chrystie St",40.72110063,-73.9919254,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,19324,"Subscriber",1971,1
328,1373155753000,1373156081000,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,147,"Greenwich St & Warren St",40.71542197,-74.01121978,18474,"Subscriber",1953,1
417,1373156524000,1373156941000,466,"W 25 St & 6 Ave",40.743954110000004,-73.99144871,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,17530,"Subscriber",1968,2
2014,1373158512000,1373160526000,373,"Willoughby Ave & Walworth St",40.69331716,-73.95381995,443,"Bedford Ave & S 9th St",40.70853074,-73.96408963,20592,"Subscriber",1984,1
1397,1373161297000,1373162694000,128,"MacDougal St & Prince St",40.72710258,-74.00297088,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,17771,"Subscriber",1980,1
363,1373167509000,1373167872000,389,"Broadway & Berry St",40.71044554,-73.96525063,539,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,15651,"Customer",,0
158,1373169419000,1373169577000,457,"Broadway & W 58 St",40.76695317,-73.98169333,352,"W 56 St & 6 Ave",40.76340613,-73.97722479000001,14935,"Customer",,0
778,1373169836000,1373170614000,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,225,"W 14 St & The High Line",40.74195138,-74.00803013,16934,"Customer",,0
684,1373171079000,1373171763000,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,252,"MacDougal St & Washington Sq",40.73226398,-73.99852205,19150,"Subscriber",1978,1
488,1373172899000,1373173387000,251,"Mott St & Prince St",40.72317958,-73.99480012000001,312,"Allen St & E Houston St",40.722055,-73.989111,16659,"Customer",,0
302,1373175472000,1373175774000,346,"Bank St & Hudson St",40.73652889,-74.00618026000001,458,"11 Ave & W 27 St",40.751396,-74.005226,15636,"Subscriber",1961,1
2212,1373176672000,1373178884000,347,"W Houston St & Hudson St",40.72873888,-74.00748842,347,"W Houston St & Hudson St",40.72873888,-74.00748842,16932,"Customer",,0
194,1373189324000,1373189518000,265,"Stanton St & Chrystie St",40.72229346,-73.99147535,251,"Mott St & Prince St",40.72317958,-73.99480012000001,18301,"Subscriber",1982,1
1250,1373208881000,1373210131000,328,"Watts St & Greenwich St",40.72405549,-74.00965965,79,"Franklin St & W Broadway",40.71911552,-74.00666661,14727,"Customer",,0
1560,1373211195000,1373212755000,487,"E 20 St & FDR Drive",40.73314259,-73.97573881,315,"South St & Gouverneur Ln",40.70355377,-74.00670227,19411,"Subscriber",1987,2
179,1373213938000,1373214117000,531,"Forsyth St & Broome St",40.71893904,-73.99266288,251,"Mott St & Prince St",40.72317958,-73.99480012000001,16094,"Subscriber",1988,1
232,1373218225000,1373218457000,128,"MacDougal St & Prince St",40.72710258,-74.00297088,347,"W Houston St & Hudson St",40.72873888,-74.00748842,15310,"Subscriber",1972,2
410,1373218719000,1373219129000,147,"Greenwich St & Warren St",40.71542197,-74.01121978,304,"Broadway & Battery Pl",40.70463334,-74.01361706,17579,"Subscriber",1980,1
536,1373224979000,1373225515000,459,"W 20 St & 11 Ave",40.746745,-74.007756,253,"W 13 St & 5 Ave",40.73543934,-73.99453948,15720,"Subscriber",1970,1
1145,1373226378000,1373227523000,212,"W 16 St & The High Line",40.74334935,-74.00681753,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,17045,"Customer",,0
1586,1373227445000,1373229031000,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,387,"Centre St & Chambers St",40.71273266,-74.0046073,20305,"Subscriber",1945,1
914,1373232807000,1373233721000,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,14870,"Customer",,0
675,1373232944000,1373233619000,444,"Broadway & W 24 St",40.742354299999995,-73.98915076,247,"Perry St & Bleecker St",40.73535398,-74.00483091,20033,"Subscriber",1985,1
1228,1373234595000,1373235823000,402,"Broadway & E 22 St",40.7403432,-73.98955109,128,"MacDougal St & Prince St",40.72710258,-74.00297088,14628,"Subscriber",1960,1
1693,1373235171000,1373236864000,352,"W 56 St & 6 Ave",40.76340613,-73.97722479000001,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,19393,"Customer",,0
937,1373236560000,1373237497000,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,348,"W Broadway & Spring St",40.72490985,-74.00154702,15351,"Customer",,0
968,1373237532000,1373238500000,473,"Rivington St & Chrystie St",40.72110063,-73.9919254,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,19049,"Subscriber",1988,1
1116,1373239142000,1373240258000,2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.96319799999999,416,"Cumberland St & Lafayette Ave",40.687534060000004,-73.97265183,16414,"Subscriber",1972,1
1502,1373240523000,1373242025000,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,18639,"Customer",,0
1089,1373241211000,1373242300000,449,"W 52 St & 9 Ave",40.76461837,-73.98789473000001,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,20288,"Subscriber",1965,2
790,1373241555000,1373242345000,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,17149,"Subscriber",1990,1
216,1373242345000,1373242561000,467,"Dean St & 4 Ave",40.68312489,-73.97895137,274,"Lafayette Ave & Fort Greene Pl",40.68691865,-73.976682,18459,"Subscriber",1974,1
596,1373243206000,1373243802000,498,"Broadway & W 32 St",40.74854862,-73.98808416,456,"E 53 St & Madison Ave",40.7597108,-73.97402311,15471,"Subscriber",1985,1
1278,1373244007000,1373245285000,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,304,"Broadway & Battery Pl",40.70463334,-74.01361706,17836,"Customer",,0
511,1373245012000,1373245523000,332,"Cherry St",40.71219906,-73.97948148,393,"E 5 St & Avenue C",40.72299208,-73.97995466,17274,"Subscriber",1965,2
1545,1373245911000,1373247456000,515,"W 43 St & 10 Ave",40.76009437,-73.99461843,345,"W 13 St & 6 Ave",40.73649403,-73.99704374,15484,"Customer",,0
619,1373246677000,1373247296000,403,"E 2 St & 2 Ave",40.72502876,-73.99069656,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,16598,"Subscriber",1979,2
1161,1373246908000,1373248069000,276,"Duane St & Greenwich St",40.71748752,-74.0104554,212,"W 16 St & The High Line",40.74334935,-74.00681753,18137,"Subscriber",1986,1
853,1373246951000,1373247804000,458,"11 Ave & W 27 St",40.751396,-74.005226,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,16276,"Customer",,0
718,1373250537000,1373251255000,79,"Franklin St & W Broadway",40.71911552,-74.00666661,388,"W 26 St & 10 Ave",40.749717753000006,-74.002950346,17948,"Customer",,0
1532,1373253399000,1373254931000,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,18839,"Subscriber",1978,1
259,1373254298000,1373254557000,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,511,"E 14 St & Avenue B",40.72938685,-73.97772429,20058,"Subscriber",1985,1
938,1373255358000,1373256296000,406,"Hicks St & Montague St",40.69512845,-73.99595065,369,"Washington Pl & 6 Ave",40.73224119,-74.00026394,16836,"Subscriber",1958,1
1393,1373255744000,1373257137000,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,14614,"Subscriber",1975,2
535,1373257184000,1373257719000,387,"Centre St & Chambers St",40.71273266,-74.0046073,306,"Cliff St & Fulton St",40.708235020000004,-74.00530063000001,19659,"Customer",,0
490,1373257686000,1373258176000,528,"2 Ave & E 31 St",40.74290902,-73.97706058,440,"E 45 St & 3 Ave",40.75255434,-73.97282625,16877,"Customer",,0
873,1373258719000,1373259592000,509,"9 Ave & W 22 St",40.7454973,-74.00197139000001,432,"E 7 St & Avenue A",40.72621788,-73.98379855,16878,"Customer",,0
522,1373291971000,1373292493000,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,290,"2 Ave & E 58 St",40.76020258,-73.96478473,14912,"Subscriber",1974,1
